,Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft
782,1800.0,3,4.0,Semi-Furnished,Chhattarpur,2.0,63000000,Almost_ready,New_Property,Apartment,
562,2050.0,4,4.0,Semi-Furnished,Saket,2.0,52100000,Ready_to_move,New_Property,Apartment,17647.0
209,4688.0,5,4.0,Unfurnished,"The Leela Sky Villas, Patel Nagar",1.0,135000000,Almost_ready,New_Property,Apartment,28797.0
739,950.0,2,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,11100000,Ready_to_move,Resale,Apartment,
594,2250.0,4,4.0,Semi-Furnished,Safdarjung Enclave,3.0,80000000,Ready_to_move,New_Property,Builder_Floor,14818.0
123,1350.0,2,2.0,Furnished,Lajpat Nagar 2,4.0,12500000,Ready_to_move,Resale,Builder_Floor,9259.0
734,1200.0,3,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,13500000,Ready_to_move,Resale,Apartment,
931,1500.0,4,1.0,Unfurnished,"Dilshad Garden carpet area 1500 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Unfurnished bathroom 1 balcony 2 Mig dda flat located at a very prime location near to market, school, hospital, metro station etc. Contact Owner View Phone No. Share Feedback Owner R",,12500000,Ready_to_move,Resale,Apartment,
98,2200.0,3,3.0,Unfurnished,Lajpat Nagar 3,1.0,30000000,Ready_to_move,Resale,Builder_Floor,
377,441.0,2,1.0,Unfurnished,"Krishan Kunj, Laxmi Nagar",1.0,3500000,Ready_to_move,Resale,Apartment,32000.0
130,900.0,2,2.0,Semi-Furnished,Lajpat Nagar 2,2.0,13400000,Ready_to_move,New_Property,Builder_Floor,18507.0
23,900.0,2,2.0,Semi-Furnished,"Prashant Vihar, Rohini",1.0,10500000,Ready_to_move,Resale,Apartment,6154.0
1179,1800.0,3,3.0,Semi-Furnished,"Govindpuri Extension, Kalkaji",2.0,14000000,Ready_to_move,Resale,Builder_Floor,
555,990.0,3,3.0,Furnished,"Press Enclave Society, Saket",1.0,28000000,Ready_to_move,Resale,Apartment,6944.0
370,675.0,2,2.0,Furnished,Laxmi Nagar,2.0,2400000,Ready_to_move,Resale,Builder_Floor,32000.0
383,540.0,2,1.0,Unfurnished,Laxmi Nagar,1.0,3500000,Ready_to_move,Resale,Builder_Floor,11667.0
201,350.0,1,1.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,2400000,Ready_to_move,New_Property,Builder_Floor,6714.0
917,650.0,3,2.0,Unfurnished,"Khirki extension, Malviya Nagar",3.0,4200000,Ready_to_move,Resale,Builder_Floor,14888.0
368,720.0,3,3.0,Semi-Furnished,Laxmi Nagar,2.0,5500000,Ready_to_move,Resale,Builder_Floor,7778.0
973,1459.0,3,3.0,Semi-Furnished,Vasundhara Enclave,1.0,14200000,Ready_to_move,Resale,Apartment,
387,900.0,3,2.0,Semi-Furnished,Laxmi Nagar,1.0,6000000,Ready_to_move,Resale,Builder_Floor,11111.0
816,1350.0,3,3.0,Unfurnished,Mehrauli,1.0,8500000,Ready_to_move,New_Property,Apartment,3294.0
256,2200.0,4,4.0,Semi-Furnished,"Kalindi Colony, Maharani Bagh, New Friends Colony",2.0,50000000,Ready_to_move,Resale,Builder_Floor,15459.0
1119,2445.0,4,4.0,Semi-Furnished,"DLF Capitals Phase III, Shivaji Park, Punjabi Bagh",1.0,52500000,Ready_to_move,Resale,Apartment,11905.0
169,1360.0,4,3.0,Semi-Furnished,Rohini Sector 24,1.0,13500000,Ready_to_move,New_Property,Builder_Floor,5255.0
560,1700.0,3,3.0,Semi-Furnished,"RWA Flats, Saket",2.0,29000000,Ready_to_move,New_Property,Builder_Floor,18000.0
373,387.0,1,2.0,Unfurnished,"Guru Angad Nagar West, Laxmi Nagar",2.0,1700000,Ready_to_move,New_Property,Builder_Floor,32000.0
909,800.0,2,2.0,Semi-Furnished,Malviya Nagar,1.0,12000000,Ready_to_move,New_Property,Builder_Floor,14888.0
719,1500.0,3,2.0,,"Sarita Vihar, Mathura Road carpet area 1500 sqft status Ready to Move floor 2 out of 4 floors transaction Resale ownership Freehold overlooking Main Road car parking 1 Open bathroom 2 balcony 2 furnishing Unfurnished For sale second third duplex .spacious 3 bedrooms with 2 washrooms drawing and dining and moduler kitchen one scooter garrage. read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",1.0,13500000,Ready_to_move,Resale,,
791,630.0,2,2.0,Unfurnished,Chhattarpur Enclave Phase2,1.0,2800000,Ready_to_move,Resale,Apartment,
954,1450.0,2,2.0,Unfurnished,Dilshad Garden,1.0,7000000,Ready_to_move,Resale,Apartment,5200.0
1167,1400.0,3,3.0,Furnished,"Tara Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park society Tara Apartment car parking 1 Covered, 1 Open bathroom 3 balcony 4 ownership Freehold Near Alaknanda Main Market, Jamia Humderd University & Batra hospital. A very good 3 bhk flat for sale in rwa Tara Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. Other f read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate",1.0,19000000,Ready_to_move,Resale,Apartment,11538.0
868,459.0,2,2.0,Semi-Furnished,Mahavir Enclave Part 3,1.0,2200000,Ready_to_move,Resale,Builder_Floor,43137.0
972,1300.0,3,3.0,Furnished,Vasundhara Enclave,1.0,9200000,Ready_to_move,Resale,Apartment,
1155,1200.0,2,2.0,Semi-Furnished,Alaknanda,2.0,17500000,Ready_to_move,Resale,Apartment,12500.0
1224,5400.0,4,4.0,Unfurnished,"Hauz Khas Enclave, Hauz Khas",2.0,110000000,Ready_to_move,Resale,Builder_Floor,17677.0
1071,861.112,2,2.0,Furnished,"New Moti Nagar, Kirti Nagar",2.0,5000000,Ready_to_move,Resale,Builder_Floor,5806.0
964,900.0,2,2.0,Semi-Furnished,"Prayag Apartments, Vasundhara Enclave carpet area 900 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Semi-Furnished overlooking Garden/Park, Main Road society Prayag Apartments car parking 1 Open bathroom 2 balcony 2 ownership Freehold This is 2 BHK apartment , with 2 Bathroom and one parking.This is East facing Flat.Near Metro Station is Ashok Nagar read more Contact Owner View Phone No. Share Feedback Owner Sameer Kumar",1.0,8550000,Ready_to_move,Resale,Apartment,
774,1100.0,3,2.0,Furnished,Sultanpur,1.0,6000000,Ready_to_move,Resale,Apartment,5455.0
324,850.0,2,2.0,Furnished,"Jyoti Colony, Shahdara",1.0,4500000,Ready_to_move,Resale,Builder_Floor,3901.0
203,2200.0,4,4.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,23000000,Ready_to_move,New_Property,Builder_Floor,6714.0
84,1540.0,3,3.0,Semi-Furnished,"Nav Kairali Apartment, Dwarka Sector 3",1.0,14500000,Ready_to_move,Resale,Apartment,3524.0
633,1400.0,3,2.0,Furnished,"Chanakya Apartments, Aashirwaad Chowk, Dwarka",1.0,15000000,Ready_to_move,Resale,Apartment,
908,2600.0,4,5.0,Semi-Furnished,"Geetanjali Enclave Project, Geetanjali Enclave, Malviya Nagar",3.0,52500000,Ready_to_move,New_Property,Builder_Floor,14888.0
611,1100.0,3,2.0,Semi-Furnished,Paschim Vihar,2.0,13100000,Ready_to_move,Resale,Apartment,14722.0
398,450.0,2,1.0,Semi-Furnished,Uttam Nagar West,1.0,1850000,Ready_to_move,New_Property,Builder_Floor,6111.0
91,1450.0,3,3.0,Semi-Furnished,Lajpat Nagar 3,2.0,37500000,Ready_to_move,New_Property,Builder_Floor,
1106,1300.0,2,2.0,Semi-Furnished,Sheikh Sarai Phase 1,2.0,15500000,Ready_to_move,Resale,Apartment,11923.0
430,100.0,3,2.0,Semi-Furnished,"Patel Nagar East, Patel Nagar",2.0,16000000,Ready_to_move,Resale,Apartment,160000.0
779,950.0,3,2.0,Semi-Furnished,Chhattarpur,,7090000,Almost_ready,New_Property,Builder_Floor,
1143,968.751,2,2.0,Semi-Furnished,"Aravali Apartments, Alaknanda",2.0,15000000,Ready_to_move,Resale,Apartment,
291,1150.0,3,3.0,Semi-Furnished,"Kailash Colony, Greater Kailash",1.0,25500000,Ready_to_move,New_Property,Builder_Floor,20930.0
57,8000.0,4,5.0,Semi-Furnished,Lajpat Nagar,1.0,240000000,Ready_to_move,New_Property,Builder_Floor,22000.0
257,3500.0,4,5.0,Semi-Furnished,New Friends Colony,2.0,58000000,Ready_to_move,New_Property,Builder_Floor,15459.0
888,61.0,3,3.0,Unfurnished,"Bhorgarh, Narela",1.0,4000000,Ready_to_move,Resale,Apartment,4270.0
1222,1980.0,3,4.0,Unfurnished,"Sarva Priya Apartment, Hauz Khas",1.0,35000000,Almost_ready,New_Property,Apartment,17677.0
1066,1457.0,3,3.0,Unfurnished,"New Moti Nagar, Kirti Nagar",1.0,23000000,Ready_to_move,Resale,Apartment,8889.0
388,1000.0,3,2.0,Unfurnished,Laxmi Nagar,1.0,6000000,Ready_to_move,Resale,Apartment,11111.0
335,1125.0,2,2.0,Unfurnished,"Yamuna Vihar, Shahdara",1.0,5000000,Ready_to_move,Resale,Builder_Floor,4444.0
273,2200.0,4,4.0,Semi-Furnished,"Kailash Colony, Greater Kailash",2.0,47500000,Ready_to_move,New_Property,Builder_Floor,20000.0
756,50.0,1,1.0,Unfurnished,"Indra Park Palam, Manglapuri",1.0,1500000,Ready_to_move,Resale,Builder_Floor,8333.0
1077,702.0,3,2.0,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2.0,14200000,Ready_to_move,Resale,Apartment,10838.0
1212,1750.0,3,3.0,Unfurnished,Hauz Khas,2.0,35000000,Ready_to_move,Resale,Builder_Floor,170000.0
128,1675.0,3,3.0,Semi-Furnished,Lajpat Nagar 2,2.0,31000000,Ready_to_move,New_Property,Builder_Floor,18507.0
802,500.0,2,1.0,Semi-Furnished,Chhattarpur Enclave Phase2,2.0,7000000,Ready_to_move,Resale,Apartment,4138.0
28,28.0,2,2.0,Furnished,Rohini Sector 25,1.0,5000000,Ready_to_move,New_Property,Apartment,8750.0
1207,1100.0,3,3.0,Unfurnished,"Safdarjung Development Area, Hauz Khas",2.0,18500000,Ready_to_move,Resale,Apartment,30000.0
882,379.0,1,1.0,Unfurnished,"DDA Lig Flats, Narela",1.0,1600000,Ready_to_move,Resale,Builder_Floor,4221.0
510,540.0,5,2.0,,"Gandhi Nagar, Shahdara",,17000000,Ready_to_move,Resale,,58000.0
675,2552.0,4,5.0,Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3.0,42500000,Ready_to_move,New_Property,Apartment,16654.0
151,810.0,3,2.0,Semi-Furnished,Budh Vihar,1.0,4500000,Ready_to_move,Resale,Builder_Floor,
244,1700.0,3,3.0,Semi-Furnished,"Friends Colony East, New Friends Colony",2.0,38500000,Ready_to_move,New_Property,Builder_Floor,120000.0
714,1300.0,2,2.0,Semi-Furnished,"Yamuna Apartment, Alaknanda",1.0,15000000,Ready_to_move,Resale,Apartment,11538.0
543,3000.0,4,5.0,Semi-Furnished,Saket,4.0,75000000,Ready_to_move,New_Property,Builder_Floor,28846.0
544,1450.0,3,3.0,Semi-Furnished,"RWA Flats, Saket",1.0,34000000,Almost_ready,New_Property,Builder_Floor,28846.0
639,1600.0,3,3.0,Unfurnished,"Saheta Apartment, Aashirwaad Chowk, Dwarka",1.0,16200000,Ready_to_move,Resale,Apartment,
697,1000.0,3,3.0,Semi-Furnished,"Narmada Apartment, Alaknanda",2.0,19500000,Ready_to_move,Resale,Apartment,
423,900.0,3,2.0,Semi-Furnished,Patel Nagar West,1.0,9500000,Ready_to_move,Resale,Builder_Floor,23840.0
910,550.0,2,2.0,Semi-Furnished,Malviya Nagar,2.0,10700000,Ready_to_move,Resale,Builder_Floor,14888.0
1171,900.0,3,3.0,Semi-Furnished,"Govindpuri Extension, Kalkaji",1.0,7000000,Ready_to_move,New_Property,Builder_Floor,
659,3050.0,5,6.0,Semi-Furnished,Commonwealth Games Village 2010,,62500000,Ready_to_move,Resale,Apartment,20492.0
797,700.0,2,2.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,3000000,Ready_to_move,New_Property,Builder_Floor,4138.0
1236,1200.0,3,3.0,Semi-Furnished,Chittaranjan Park,1.0,22500000,Ready_to_move,New_Property,Builder_Floor,20938.0
1201,1800.0,3,3.0,Semi-Furnished,Hauz Khas,2.0,43500000,Ready_to_move,New_Property,Builder_Floor,24166.0
99,1350.0,3,3.0,Unfurnished,Lajpat Nagar 3,1.0,41500000,Ready_to_move,New_Property,Builder_Floor,
850,770.0,2,2.0,Semi-Furnished,Mahavir Enclave,1.0,3790000,Ready_to_move,New_Property,Builder_Floor,4922.0
448,66.0,3,1.0,Unfurnished,"Baljit Nagar, Patel Nagar",1.0,1600000,Ready_to_move,New_Property,Apartment,24242.0
755,1200.0,2,2.0,Semi-Furnished,"Manglapuri, Sultanpur",1.0,10000000,Ready_to_move,Resale,Apartment,8333.0
976,1450.0,3,2.0,Furnished,"Satyam Apartment, Vasundhara Enclave",1.0,14000000,Ready_to_move,Resale,Apartment,9655.0
115,1400.0,3,3.0,Semi-Furnished,Lajpat Nagar 3,2.0,32500000,Ready_to_move,New_Property,Builder_Floor,16176.0
777,600.0,2,2.0,Unfurnished,Sultanpur,1.0,4500000,Ready_to_move,Resale,Apartment,3444.0
72,2160.0,4,3.0,Unfurnished,"Chander Lok Apartment, Dwarka Sector 19",1.0,21000000,Ready_to_move,Resale,Apartment,3524.0
845,1000.0,3,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,6200000,Ready_to_move,Resale,Builder_Floor,
537,450.0,2,1.0,Semi-Furnished,Laxmi Nagar,1.0,3500000,Ready_to_move,Resale,Builder_Floor,7778.0
849,855.0,3,2.0,Unfurnished,Mahavir Enclave Part 1,1.0,4800000,Ready_to_move,Resale,Apartment,
174,850.0,3,2.0,Semi-Furnished,Rohini Sector 23,1.0,7300000,Ready_to_move,New_Property,Builder_Floor,5255.0
87,400.0,1,1.0,Semi-Furnished,"Dwarka Sector 3 carpet area 400 sqft status Ready to Move floor 1 out of 4 floors transaction New Property furnishing Semi-Furnished facing West overlooking Main Road bathroom 1 balcony 1 ownership Freehold Newly Constructed Property 1BHK freehold property , reserved parking, ample space for visitor parking, bathrooms with modern facilities, complete light in all room, wooden wardrobes in bedrooms, separate electric & water meter connection, separate water tank at roof, electronic door lock system with intercom facility, wall to wall POP work, fall ceiling work in all rooms, royal paint work in all rooms, 24X7 running water, branded electric fittings, modular kitchen with electronic chimney, marble vitrified tile flooring, near to metro station, well connected to main road ect. 80 to 90 home loan available. Ready to move read more Contact Agent View Phone No. Share Feedback Agent S.B. Associates 4000+ Buyers Served",1.0,1850000,Ready_to_move,New_Property,Builder_Floor,3524.0
551,1800.0,4,4.0,Semi-Furnished,"Project Paryavaran Complex, Saket",1.0,12500000,Ready_to_move,Resale,Builder_Floor,6944.0
705,1200.0,2,2.0,Semi-Furnished,Alaknanda,2.0,17500000,Ready_to_move,Resale,Apartment,12500.0
314,675.0,2,1.0,Unfurnished,Shahdara,1.0,3300000,Ready_to_move,Resale,Apartment,6526.0
600,1078.0,3,2.0,Unfurnished,Paschim Vihar,1.0,15500000,Ready_to_move,New_Property,Builder_Floor,
1094,1300.0,2,2.0,Semi-Furnished,Sheikh Sarai Phase 1,2.0,16000000,Ready_to_move,Resale,Apartment,12307.0
599,1620.0,3,3.0,Semi-Furnished,"Reserve Bank Enclave, Paschim Vihar",,26000000,Ready_to_move,New_Property,Builder_Floor,
277,3150.0,4,4.0,Semi-Furnished,"Kailash Colony, Greater Kailash",3.0,35000000,Ready_to_move,Resale,Builder_Floor,11111.0
1033,1775.0,3,3.0,Semi-Furnished,"The Amaryllis, Karol Bagh",1.0,25500000,Almost_ready,New_Property,Apartment,14366.0
763,700.0,2,2.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,3500000,Ready_to_move,Resale,Builder_Floor,3714.0
835,450.0,1,1.0,Unfurnished,"Brijwasi Colony, Mehrauli",1.0,1650000,Ready_to_move,Resale,Apartment,3667.0
1216,2250.0,4,4.0,Unfurnished,"Hauz Khas Enclave, Hauz Khas",3.0,100000000,Ready_to_move,New_Property,Builder_Floor,18055.0
559,2700.0,4,4.0,Semi-Furnished,Saket,2.0,43500000,Ready_to_move,New_Property,Builder_Floor,18000.0
684,3100.0,5,5.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.0,65000000,Ready_to_move,Resale,Apartment,20967.0
